FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO;BULTOS
20/4/2026;302;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;996;SEM 17;996;ABRIL;ACCESORIOS;2026;1
20/4/2026;672;SEM 17;672;ABRIL;ACCESORIOS;2026;1
20/4/2026;529;SEM 17;444.44;ABRIL;ACCESORIOS;2026;1
20/4/2026;523;SEM 17;388.89;ABRIL;ACCESORIOS;2026;1
20/4/2026;42;SEM 17;106.67;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;564;SEM 17;564;ABRIL;ACCESORIOS;2026;1
20/4/2026;48;SEM 17;71.11;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;108;SEM 17;108;ABRIL;ACCESORIOS;2026;1
20/4/2026;806;SEM 17;806;ABRIL;ACCESORIOS;2026;1
20/4/2026;705;SEM 17;705;ABRIL;ACCESORIOS;2026;1
20/4/2026;594;SEM 17;594;ABRIL;ACCESORIOS;2026;1
20/4/2026;676;SEM 17;676;ABRIL;ACCESORIOS;2026;1
20/4/2026;761;SEM 17;761;ABRIL;ACCESORIOS;2026;1
20/4/2026;47;SEM 17;47;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;66;SEM 17;72.22;ABRIL;ROPA;2026;1
20/4/2026;60;SEM 17;79.44;ABRIL;ROPA;2026;1
20/4/2026;55;SEM 17;84.26;ABRIL;ROPA;2026;1
20/4/2026;66;SEM 17;55.37;ABRIL;ROPA;2026;1
20/4/2026;59;SEM 17;93.89;ABRIL;ROPA;2026;1
20/4/2026;54;SEM 17;72.22;ABRIL;ROPA;2026;1
20/4/2026;60;SEM 17;84.26;ABRIL;ROPA;2026;1
20/4/2026;61;SEM 17;60.19;ABRIL;ROPA;2026;1
20/4/2026;60;SEM 17;84.26;ABRIL;ROPA;2026;1
20/4/2026;84;SEM 17;59.26;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;516;SEM 17;474.07;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;432;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;276;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;300;SEM 17;266.67;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;156;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;204;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;348;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;408;SEM 17;414.81;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;527;SEM 17;503.7;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;300;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;252;SEM 17;225.19;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;432;SEM 17;545.19;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;240;SEM 17;314.07;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;204;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;360;SEM 17;201.48;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;408;SEM 17;450.37;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;301;SEM 17;296.3;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;456;SEM 17;533.33;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;114;SEM 17;114;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;85;SEM 17;85;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;42;SEM 17;42;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;30;SEM 17;30;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;90;SEM 17;90;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;54;SEM 17;54;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;512;SEM 17;512;ABRIL;ACCESORIOS;2026;1
19/4/2026;669;SEM 17;669;ABRIL;ACCESORIOS;2026;1
19/4/2026;615;SEM 17;615;ABRIL;ACCESORIOS;2026;1
19/4/2026;651;SEM 17;651;ABRIL;ACCESORIOS;2026;1
19/4/2026;510;SEM 17;510;ABRIL;ACCESORIOS;2026;1
19/4/2026;717;SEM 17;717;ABRIL;ACCESORIOS;2026;1
19/4/2026;643;SEM 17;643;ABRIL;ACCESORIOS;2026;1
19/4/2026;875;SEM 17;875;ABRIL;ACCESORIOS;2026;1
19/4/2026;598;SEM 17;598;ABRIL;ACCESORIOS;2026;1
19/4/2026;492;SEM 17;492;ABRIL;ACCESORIOS;2026;1
19/4/2026;447;SEM 17;447;ABRIL;ACCESORIOS;2026;1
19/4/2026;115;SEM 17;115;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;112;SEM 17;112;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;89;SEM 17;89;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;36;SEM 17;36;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;42;SEM 17;42;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;84;SEM 17;84;ABRIL;ACCESORIOS;2026;1
19/4/2026;126;SEM 17;126;ABRIL;ACCESORIOS;2026;1
19/4/2026;240;SEM 17;240;ABRIL;ACCESORIOS;2026;1
19/4/2026;24;SEM 17;60.19;ABRIL;ROPA;2026;1
19/4/2026;60;SEM 17;60.19;ABRIL;ROPA;2026;1
19/4/2026;29;SEM 17;36.11;ABRIL;ROPA;2026;1
19/4/2026;60;SEM 17;57.78;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;50.56;ABRIL;ROPA;2026;1
19/4/2026;59;SEM 17;74.63;ABRIL;ROPA;2026;1
19/4/2026;89;SEM 17;81.85;ABRIL;ROPA;2026;1
19/4/2026;114;SEM 17;72.22;ABRIL;ROPA;2026;1
19/4/2026;124;SEM 17;84.26;ABRIL;ROPA;2026;1
19/4/2026;107;SEM 17;65;ABRIL;ROPA;2026;1
19/4/2026;47;SEM 17;55.37;ABRIL;ROPA;2026;1
19/4/2026;324;SEM 17;189.63;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;340;SEM 17;402.96;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;324;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;354;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;383;SEM 17;355.56;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;232;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026;1
19/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;102;SEM 17;102;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;120;SEM 17;120;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;82;SEM 17;82;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;78;SEM 17;78;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;144;SEM 17;144;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;151;SEM 17;151;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;133;SEM 17;133;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;54;SEM 17;54;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;30;SEM 17;30;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;714;SEM 17;714;ABRIL;ACCESORIOS;2026;1
19/4/2026;800;SEM 17;800;ABRIL;ACCESORIOS;2026;1
19/4/2026;1022;SEM 17;1022;ABRIL;ACCESORIOS;2026;1
19/4/2026;823;SEM 17;823;ABRIL;ACCESORIOS;2026;1
19/4/2026;42;SEM 17;42;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;48;SEM 17;48;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;102;SEM 17;102;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;96;SEM 17;96;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;590;SEM 17;590;ABRIL;ACCESORIOS;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;60;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;31.67;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;28.15;ABRIL;HOGAR;2026;1
19/4/2026;60;SEM 17;31.67;ABRIL;HOGAR;2026;1
19/4/2026;793;SEM 17;793;ABRIL;ACCESORIOS;2026;1
19/4/2026;817;SEM 17;817;ABRIL;ACCESORIOS;2026;1
19/4/2026;576;SEM 17;576;ABRIL;ACCESORIOS;2026;1
19/4/2026;861;SEM 17;861;ABRIL;ACCESORIOS;2026;1
19/4/2026;114;SEM 17;114;ABRIL;ACCESORIOS;2026;1
19/4/2026;238;SEM 17;238;ABRIL;ACCESORIOS;2026;1
19/4/2026;55;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;48;SEM 17;36.11;ABRIL;ROPA;2026;1
19/4/2026;48;SEM 17;84.26;ABRIL;ROPA;2026;1
19/4/2026;53;SEM 17;62.59;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;57.78;ABRIL;ROPA;2026;1
19/4/2026;60;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;36;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;24;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;24;SEM 17;48.15;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;24.07;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;57.78;ABRIL;ROPA;2026;1
19/4/2026;120;SEM 17;69.81;ABRIL;ROPA;2026;1
19/4/2026;78;SEM 17;40.93;ABRIL;ROPA;2026;1
19/4/2026;84;SEM 17;48.15;ABRIL;ROPA;2026;1
19/4/2026;42;SEM 17;31.3;ABRIL;ROPA;2026;1
19/4/2026;49;SEM 17;65;ABRIL;ROPA;2026;1
18/4/2026;84;SEM 16;118.52;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;445;SEM 16;266.67;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;599;SEM 16;592.59;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;312;SEM 16;266.67;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;54;SEM 16;88.89;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;192;SEM 16;118.52;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;288;SEM 16;325.93;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;297;SEM 16;266.67;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;312;SEM 16;237.04;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;313;SEM 16;296.3;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;432;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;488;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;216;SEM 16;148.15;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;216;SEM 16;296.3;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;696;SEM 16;527.41;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;384;SEM 16;302.22;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;396;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;228;SEM 16;266.67;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;204;SEM 16;207.41;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;300;SEM 16;325.93;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;468;SEM 16;444.44;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;553;SEM 16;533.33;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;180;SEM 16;222.22;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;360;SEM 16;194.44;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;360;SEM 16;588.89;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;42;SEM 16;67.41;ABRIL;ROPA;2026;1
18/4/2026;66;SEM 16;40.93;ABRIL;ROPA;2026;1
18/4/2026;66;SEM 16;38.52;ABRIL;ROPA;2026;1
18/4/2026;49;SEM 16;36.11;ABRIL;ROPA;2026;1
18/4/2026;89;SEM 16;57.78;ABRIL;ROPA;2026;1
18/4/2026;54;SEM 16;60.19;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;45.74;ABRIL;ROPA;2026;1
18/4/2026;30;SEM 16;14.44;ABRIL;ROPA;2026;1
18/4/2026;90;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;54;SEM 16;57.78;ABRIL;ROPA;2026;1
18/4/2026;49;SEM 16;38.52;ABRIL;ROPA;2026;1
18/4/2026;294;SEM 16;177.78;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;372;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;384;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;520;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;393;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;534;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;420;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;456;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;504;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026;1
18/4/2026;620;SEM 16;620;ABRIL;ACCESORIOS;2026;1
18/4/2026;29;SEM 16;12.04;ABRIL;ROPA;2026;1
18/4/2026;49;SEM 16;26.48;ABRIL;ROPA;2026;1
18/4/2026;42;SEM 16;33.7;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;43;SEM 16;48.15;ABRIL;ROPA;2026;1
18/4/2026;60;SEM 16;43.33;ABRIL;ROPA;2026;1
18/4/2026;59;SEM 16;40.93;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;48.15;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;65;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;54;SEM 16;36.11;ABRIL;ROPA;2026;1
18/4/2026;72;SEM 16;60.19;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;60.19;ABRIL;ROPA;2026;1
18/4/2026;85;SEM 16;52.96;ABRIL;ROPA;2026;1
18/4/2026;84;SEM 16;43.33;ABRIL;ROPA;2026;1
18/4/2026;60;SEM 16;52.96;ABRIL;ROPA;2026;1
18/4/2026;30;SEM 16;43.33;ABRIL;ROPA;2026;1
18/4/2026;42;SEM 16;67.41;ABRIL;ROPA;2026;1
18/4/2026;66;SEM 16;40.93;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026;1
18/4/2026;84;SEM 16;36.11;ABRIL;ROPA;2026;1
18/4/2026;60;SEM 16;48.15;ABRIL;ROPA;2026;1
18/4/2026;78;SEM 16;60.19;ABRIL;ROPA;2026;1
18/4/2026;54;SEM 16;36.11;ABRIL;ROPA;2026;1
18/4/2026;78;SEM 16;43.33;ABRIL;ROPA;2026;1
18/4/2026;36;SEM 16;16.85;ABRIL;ROPA;2026;1
18/4/2026;60;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;67;SEM 16;36.11;ABRIL;ROPA;2026;1
18/4/2026;717;SEM 16;717;ABRIL;ACCESORIOS;2026;1
18/4/2026;42;SEM 16;77.04;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;108.33;ABRIL;ROPA;2026;1
18/4/2026;36;SEM 16;130;ABRIL;ROPA;2026;1
18/4/2026;46;SEM 16;72.22;ABRIL;ROPA;2026;1
18/4/2026;48;SEM 16;45.74;ABRIL;ROPA;2026;1
18/4/2026;49;SEM 16;74.63;ABRIL;ROPA;2026;1
18/4/2026;87;SEM 16;87;ABRIL;ACCESORIOS;2026;1
18/4/2026;99;SEM 16;99;ABRIL;ACCESORIOS;2026;1
18/4/2026;432;SEM 16;432;ABRIL;ACCESORIOS;2026;1
18/4/2026;660;SEM 16;660;ABRIL;ACCESORIOS;2026;1
18/4/2026;342;SEM 16;342;ABRIL;ACCESORIOS;2026;1
18/4/2026;517;SEM 16;517;ABRIL;ACCESORIOS;2026;1
18/4/2026;57;SEM 16;57;ABRIL;ACCESORIOS;2026;1
18/4/2026;294;SEM 16;294;ABRIL;ACCESORIOS;2026;1
18/4/2026;609;SEM 16;609;ABRIL;ACCESORIOS;2026;1
18/4/2026;1301;SEM 16;1301;ABRIL;ACCESORIOS;2026;1
18/4/2026;403;SEM 16;403;ABRIL;ACCESORIOS;2026;1
18/4/2026;591;SEM 16;591;ABRIL;ACCESORIOS;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;12;SEM 16;12;ABRIL;BEBE;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;60;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;49.26;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;31.67;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;42.22;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;24.63;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;28.15;ABRIL;HOGAR;2026;1
18/4/2026;60;SEM 16;52.78;ABRIL;HOGAR;2026;1
18/4/2026;45;SEM 16;45;ABRIL;ACCESORIOS;2026;1
18/4/2026;451;SEM 16;451;ABRIL;ACCESORIOS;2026;1
18/4/2026;78;SEM 16;78;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;66;SEM 16;66;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;66;SEM 16;66;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;114;SEM 16;114;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;120;SEM 16;120;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;103;SEM 16;103;ABRIL;CALZADO PLASTICO;2026;1
18/4/2026;107;SEM 16;107;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;468;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;506;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;757;SEM 16;651.85;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;240;SEM 16;333.33;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;300;SEM 16;250;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;540;SEM 16;533.33;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;102;SEM 16;118.52;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;264;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;338;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;363;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;852;SEM 16;852;ABRIL;ACCESORIOS;2026;1
17/4/2026;177;SEM 16;177;ABRIL;ACCESORIOS;2026;1
17/4/2026;1104;SEM 16;1104;ABRIL;ACCESORIOS;2026;1
17/4/2026;45;SEM 16;45;ABRIL;ACCESORIOS;2026;1
17/4/2026;57;SEM 16;57;ABRIL;ACCESORIOS;2026;1
17/4/2026;58;SEM 16;58;ABRIL;ACCESORIOS;2026;1
17/4/2026;1095;SEM 16;1095;ABRIL;ACCESORIOS;2026;1
17/4/2026;720;SEM 16;720;ABRIL;ACCESORIOS;2026;1
17/4/2026;87;SEM 16;44.44;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;88.89;ABRIL;ACCESORIOS;2026;1
17/4/2026;41;SEM 16;40.74;ABRIL;ACCESORIOS;2026;1
17/4/2026;78;SEM 16;51.85;ABRIL;ACCESORIOS;2026;1
17/4/2026;78;SEM 16;44.44;ABRIL;ACCESORIOS;2026;1
17/4/2026;78;SEM 16;48.15;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;62.96;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;74.07;ABRIL;ACCESORIOS;2026;1
17/4/2026;93;SEM 16;111.11;ABRIL;ACCESORIOS;2026;1
17/4/2026;72;SEM 16;81.48;ABRIL;ACCESORIOS;2026;1
17/4/2026;108;SEM 16;59.26;ABRIL;ACCESORIOS;2026;1
17/4/2026;264;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;673;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;516;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;645;SEM 16;651.85;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;6;SEM 16;23.7;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;6;SEM 16;5.93;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;300;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;368;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;292;SEM 16;237.04;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;660;SEM 16;541.67;ABRIL;INTERIOR DETALLE;2026;1
17/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026;1
17/4/2026;120;SEM 16;120;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;96;SEM 16;96;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;102;SEM 16;102;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;96;SEM 16;96;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;558;SEM 16;311.11;ABRIL;ACCESORIOS;2026;1
17/4/2026;57;SEM 16;57;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;126;ABRIL;ACCESORIOS;2026;1
17/4/2026;75;SEM 16;75;ABRIL;ACCESORIOS;2026;1
17/4/2026;72;SEM 16;72;ABRIL;ACCESORIOS;2026;1
17/4/2026;42;SEM 16;42;ABRIL;ACCESORIOS;2026;1
17/4/2026;257;SEM 16;188.89;ABRIL;ACCESORIOS;2026;1
17/4/2026;272;SEM 16;200;ABRIL;ACCESORIOS;2026;1
17/4/2026;99;SEM 16;74.07;ABRIL;ACCESORIOS;2026;1
17/4/2026;117;SEM 16;59.26;ABRIL;ACCESORIOS;2026;1
17/4/2026;87;SEM 16;70.37;ABRIL;ACCESORIOS;2026;1
17/4/2026;54;SEM 16;29.63;ABRIL;ACCESORIOS;2026;1
17/4/2026;552;SEM 16;307.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;300;SEM 16;207.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;600;SEM 16;344.44;ABRIL;ACCESORIOS;2026;1
17/4/2026;330;SEM 16;207.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;102;SEM 16;102;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;162;SEM 16;162;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;120;SEM 16;120;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;144;SEM 16;144;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;354;SEM 16;354;ABRIL;ACCESORIOS;2026;1
17/4/2026;54;SEM 16;168.52;ABRIL;ROPA;2026;1
17/4/2026;45;SEM 16;96.3;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;85.19;ABRIL;ACCESORIOS;2026;1
17/4/2026;450;SEM 16;307.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;42;SEM 16;57.78;ABRIL;ROPA;2026;1
17/4/2026;54;SEM 16;69.81;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;45.74;ABRIL;ROPA;2026;1
17/4/2026;60;SEM 16;33.7;ABRIL;ROPA;2026;1
17/4/2026;78;SEM 16;40.93;ABRIL;ROPA;2026;1
17/4/2026;36;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;42;SEM 16;33.7;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;47;SEM 16;62.59;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;41;SEM 16;65;ABRIL;ROPA;2026;1
17/4/2026;42;SEM 16;101.11;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;72.22;ABRIL;ROPA;2026;1
17/4/2026;60;SEM 16;60;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;228;SEM 16;228;ABRIL;ACCESORIOS;2026;1
17/4/2026;551;SEM 16;277.78;ABRIL;ACCESORIOS;2026;1
17/4/2026;570;SEM 16;292.59;ABRIL;ACCESORIOS;2026;1
17/4/2026;48;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;42;SEM 16;43.33;ABRIL;ROPA;2026;1
17/4/2026;24;SEM 16;28.89;ABRIL;ROPA;2026;1
17/4/2026;53;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;72;SEM 16;38.52;ABRIL;ROPA;2026;1
17/4/2026;60;SEM 16;36.11;ABRIL;ROPA;2026;1
17/4/2026;53;SEM 16;52.96;ABRIL;ROPA;2026;1
17/4/2026;54;SEM 16;31.3;ABRIL;ROPA;2026;1
17/4/2026;54;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;18;SEM 16;19.26;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;52.96;ABRIL;ROPA;2026;1
17/4/2026;54;SEM 16;48.15;ABRIL;ROPA;2026;1
17/4/2026;60;SEM 16;62.59;ABRIL;ROPA;2026;1
17/4/2026;48;SEM 16;31.3;ABRIL;ROPA;2026;1
17/4/2026;54;SEM 16;28.89;ABRIL;ROPA;2026;1
